sample_id,cohort,year,title,author,source_books_file,gr_book_id,gr_work_id,gr_title,work_page_title,book_title_status,work_title_status,duplicate_work_id,verdict,reason
top1957:3758,pilot,1957,REMEMBER ME TO GOD,Myron S. Kaufmann,books_top3_1931_1995_under_two_more.csv,2603768,2628414,Remember Me to God,Remember Me to God,pass,pass,,pass,
top1958:1484,pilot,1958,DOCTOR ZHIVAGO,Boris Pasternak,books_top3_1931_1995_under_two_more.csv,130669514,3288400,Doctor Zhivago By Boris Pasternak -1958- 1st American Edition HC/DJ [Hardcover] Boris Pasternak,Doctor Zhivago,pass,pass,,pass,
top1958:2745,pilot,1958,LOLITA,Vladimir Nabokov,books_top3_1931_1995_under_two_more.csv,9216051,1268631,Lolita,Lolita,pass,pass,,pass,
top1958:6715,pilot,1958,THE WINTHROP WOMAN,Anya Seton,books_top3_1931_1995_under_two_more.csv,36253,2208750,The Winthrop Woman,The Winthrop Woman,pass,pass,,pass,
top1959:4970,pilot,1959,THE DEVIL'S ADVOCATE,Morris L. West,books_top3_1931_1995_under_two_more.csv,56961,55489,The Devil's Advocate.,The Devil's Advocate,pass,pass,,pass,
top1959:3111,pilot,1959,MRS. ARRIS GOES TO PARIS,Paul Gallico,books_top3_1931_1995_under_two_more.csv,338670,1427262,Mrs. 'Arris Goes to Paris,Mrs. 'Arris Goes to Paris,pass,pass,,pass,
top1959:2619,pilot,1959,LADY CHATTERLY'S LOVER,D.H. Lawrence,books_top3_1931_1995_under_two_more.csv,368966,1338683,John Thomas and Lady Jane: 2,John Thomas and Lady Jane,title_mismatch('John Thomas and Lady Jane: 2'),title_mismatch('John Thomas and Lady Jane'),,mismatch,book page: title_mismatch('John Thomas and Lady Jane: 2'); work page: title_mismatch('John Thomas and Lady Jane')
top1962:6058,pilot,1962,THE PRIZE,Irving Wallace,books_top3_1931_1995_under_two_more.csv,478146,689607,The Prize,The Prize,pass,pass,,pass,
top1962:1715,pilot,1962,FAIL-SAFE,Eugene Burdick and Harvey Wheeler,books_top3_1931_1995_under_two_more.csv,354259,1458945,Fail-Safe,Fail-Safe,pass,pass,,pass,
top1962:7404,pilot,1962,YOUNGBLOOD HAWKE,Herman Wouk,books_top3_1931_1995_under_two_more.csv,42990,769149,Youngblood Hawke,Youngblood Hawke,pass,pass,,pass,
top1968:1167,pilot,1968,COUPLES,John Updike,books_top3_1931_1995_under_two_more.csv,11662,1034115,Couples,Couples,pass,pass,,pass,
top1968:7102,pilot,1968,VANISHED,Fletcher Knebel,books_top3_1931_1995_under_two_more.csv,738702,3159373,Vanished,Vanished,pass,pass,,pass,
top1968:3155,pilot,1968,MYRA BRECKINRIDGE,Gore Vidal,books_top3_1931_1995_under_two_more.csv,86036,894788,Myra Breckinridge,Myra Breckinridge,pass,pass,,pass,
top1976:23,pilot,1976,1876,Gore Vidal,books_top3_1931_1995_under_two_more.csv,88890,2901963,1876,1876,pass,pass,,pass,
top1976:1489,pilot,1976,DOLORES,Jacqueline Susann,books_top3_1931_1995_under_two_more.csv,1215381,1447196,Dolores,Dolores,pass,pass,,pass,
top1976:4338,pilot,1976,STORM WARNING,Jack Higgins,books_top3_1931_1995_under_two_more.csv,486695,474975,Storm Warning: A Novel,Storm Warning,pass,pass,,pass,
top1979:6383,pilot,1979,THE STAND,Stephen King,books_top3_1931_1995_under_two_more.csv,87591651,1742269,The Stand,The Stand,pass,pass,,pass,
top1979:6972,pilot,1979,TRIPLE,Ken Follett,books_top3_1931_1995_under_two_more.csv,127799397,1877354,Triple (Signet) by Ken Follett,Triple,pass,pass,,pass,
top1979:4944,pilot,1979,THE DEAD ZONE,Stephen King,books_top3_1931_1995_under_two_more.csv,233667,1803,Firestarter,Firestarter,title_mismatch('Firestarter'),title_mismatch('Firestarter'),,mismatch,book page: title_mismatch('Firestarter'); work page: title_mismatch('Firestarter')
top1983:5671,pilot,1983,THE LITTLE DRUMMER GIRL,John le Carré,books_top3_1931_1995_under_two_more.csv,19003,1129162,The Little Drummer Girl,The Little Drummer Girl,pass,pass,,pass,
top1983:3506,pilot,1983,PET SEMATARY,Stephen King,books_top3_1931_1995_under_two_more.csv,33124137,150017,Pet Sematary,Pet Sematary,pass,pass,,pass,
top1983:1047,pilot,1983,CHRISTINE,Stephen King,books_top3_1931_1995_under_two_more.csv,10629,1150571,Christine,Christine,pass,pass,,pass,
top1984:5352,pilot,1984,THE HAJ,Leon Uris,books_top3_1931_1995_under_two_more.csv,42691,798555,The Haj,The Haj,pass,pass,,pass,
top1984:6293,pilot,1984,THE SICILIAN,Mario Puzo,books_top3_1931_1995_under_two_more.csv,22026,812174,The Sicilian,The Sicilian,pass,pass,,pass,
top1984:6462,pilot,1984,THE TALISMAN,Stephen King and Peter Straub,books_top3_1931_1995_under_two_more.csv,244838081,3324421,The Talisman,The Talisman,pass,pass,,pass,
top1988:352,pilot,1988,ALASKA,James A. Michener,books_top3_1931_1995_under_two_more.csv,42953,1987481,Alaska,Alaska,pass,pass,,pass,
top1988:831,pilot,1988,BREATHING LESSONS,Anne Tyler,books_top3_1931_1995_under_two_more.csv,123646012,3766822,Breathing Lessons by Anne Tyler,Breathing Lessons,pass,pass,,pass,
top1988:5454,pilot,1988,THE ICARUS AGENDA,Robert Ludlum,books_top3_1931_1995_under_two_more.csv,573201,41691,The Icarus Agenda,The Icarus Agenda,pass,pass,,pass,
top1990:4003,pilot,1990,SEPTEMBER,Rosamunde Pilcher,books_top3_1931_1995_under_two_more.csv,116053,6958004,September,September,pass,pass,,pass,
top1990:4708,pilot,1990,THE BOURNE ULTIMATUM,Robert Ludlum,books_top3_1931_1995_under_two_more.csv,31259,31538,The Bourne Ultimatum,The Bourne Ultimatum,pass,pass,,pass,
top1990:2956,pilot,1990,MEMORIES OF MIDNIGHT,Sidney Sheldon,books_top3_1931_1995_under_two_more.csv,106648,2324921,Memories of Midnight,Memories of Midnight,pass,pass,,pass,
top1992:7158,pilot,1992,WAITING TO EXHALE,Terry McMillan,books_top3_1931_1995_under_two_more.csv,131318124,806956,"Waiting to Exhale by McMillan, Terry. (Pocket,2001) [Mass Market Paperback]",Waiting to Exhale,pass,pass,,pass,
top1992:1979,pilot,1992,GERALD'S GAME,Stephen King,books_top3_1931_1995_under_two_more.csv,32692,4847031,Gerald's Game,Gerald's Game,pass,pass,,pass,
top1992:3894,pilot,1992,SABINE'S NOTEBOOK,Nick Bantock,books_top3_1931_1995_under_two_more.csv,85730,981141,Sabine's Notebook,Sabine's Notebook,pass,pass,,pass,
top2016:116,modern,2016,A GENTLEMAN IN MOSCOW,Amor Towles,books_topn.csv,34066798,45743836,A Gentleman in Moscow,A Gentleman in Moscow,pass,pass,,pass,
top2016:6581,modern,2016,THE UNDERGROUND RAILROAD,Colson Whitehead,books_topn.csv,,,,,missing_title,missing_title,,unmapped,no Goodreads work ID
top2016:4157,modern,2016,SMALL GREAT THINGS,Jodi Picoult,books_topn.csv,41021501,45950662,Small Great Things,Small Great Things,pass,pass,,pass,
top2016:6678,modern,2016,THE WHISTLER,John Grisham,books_topn.csv,29354916,49477649,The Whistler,The Whistler,pass,pass,,pass,
top2016:7022,modern,2016,TWO BY TWO,Nicholas Sparks,books_topn.csv,40669990,50407655,Two by Two,Two by Two,pass,pass,,pass,
top2016:6728,modern,2016,THE WOMAN IN CABIN 10,Ruth Ware,books_topn.csv,234979532,48209164,The Woman in Cabin 10,The Woman in Cabin 10,pass,pass,,pass,
top2016:1132,modern,2016,COMMONWEALTH,Ann Patchett,books_topn.csv,28214365,48242398,Commonwealth,Commonwealth,pass,pass,,pass,
top2016:5865,modern,2016,THE NEST,Cynthia D'Aprix Sweeney,books_topn.csv,54870219,45630747,The Nest,The Nest,pass,pass,,pass,
top2016:637,modern,2016,BEFORE THE FALL,Noah Hawley,books_topn.csv,40670008,42901355,Before the Fall,Before the Fall,pass,pass,,pass,
top2016:3225,modern,2016,NIGHT SCHOOL,Lee Child,books_topn.csv,28077464,48079305,Night School,Night School,pass,pass,,pass,
top2016:5261,modern,2016,THE GIRLS,Emma Cline,books_topn.csv,26893819,42856015,The Girls,The Girls,pass,pass,,pass,
top2016:6757,modern,2016,THE WRONG SIDE OF GOODBYE,Michael Connelly,books_topn.csv,29154543,49404119,The Wrong Side of Goodbye,The Wrong Side of Goodbye,pass,pass,,pass,
top2016:1203,modern,2016,CROSS THE LINE,James Patterson,books_topn.csv,28936152,49155192,Cross the Line,Cross the Line,pass,pass,,pass,
top2016:3145,modern,2016,MY NAME IS LUCY BARTON,Elizabeth Strout,books_topn.csv,25893709,45584499,My Name Is Lucy Barton,My Name Is Lucy Barton,pass,pass,,pass,
top2016:5597,modern,2016,THE LAST MILE,David Baldacci,books_topn.csv,26245853,46239650,The Last Mile,The Last Mile,pass,pass,,pass,
top2016:3263,modern,2016,NO MAN'S LAND,David Baldacci,books_topn.csv,29467945,49744435,No Man's Land,No Man's Land,pass,pass,,pass,
top2016:1638,modern,2016,END OF WATCH,Stephen King,books_topn.csv,25526965,45313982,End of Watch,End of Watch,pass,pass,,pass,
top2016:6989,modern,2016,TRULY MADLY GUILTY,Liane Moriarty,books_topn.csv,27831371,49997474,Truly Madly Guilty,Truly Madly Guilty,pass,pass,,pass,
top2016:21,modern,2016,15TH AFFAIR,James Patterson and Maxine Paetro,books_topn.csv,25613617,45424865,15th Affair,15th Affair,pass,pass,,pass,
top2016:2223,modern,2016,HOME,Harlan Coben,books_topn.csv,29430007,49018983,Home,Home,pass,pass,,pass,
top2016:4653,modern,2016,THE BLACK WIDOW,Daniel Silva,books_topn.csv,27213121,47255119,The Black Widow,The Black Widow,pass,pass,,pass,
top2016:7000,modern,2016,TURBO TWENTY-THREE,Janet Evanovich,books_topn.csv,28686830,48881943,Turbo Twenty-Three,Turbo Twenty-Three,pass,pass,,pass,
top2016:1704,modern,2016,EXTREME PREY,John Sandford,books_topn.csv,26025992,45949484,Extreme Prey,Extreme Prey,pass,pass,,pass,
top2016:1834,modern,2016,FIRST COMES LOVE,Emily Giffin,books_topn.csv,26192467,46165271,First Comes Love,First Comes Love,pass,pass,,pass,
top2016:1874,modern,2016,FOOL ME ONCE,Harlan Coben,books_topn.csv,26109394,45536239,Fool Me Once,Fool Me Once,pass,pass,,pass,
top2016:3725,modern,2016,RAZOR GIRL,Carl Hiaasen,books_topn.csv,28185972,48301883,Razor Girl,Razor Girl,pass,pass,,pass,
top2016:2173,modern,2016,HERE'S TO US,Elin Hilderbrand,books_topn.csv,27161845,47201116,Here's to Us,Here's to Us,pass,pass,,pass,
top2016:6918,modern,2016,TOM CLANCY: TRUE FAITH AND ALLEGIANCE,Mark Greaney,books_topn.csv,,,,,missing_title,missing_title,,unmapped,no Goodreads work ID
top2016:4812,modern,2016,THE CHEMIST,Stephanie Meyer,books_topn.csv,,,,,missing_title,missing_title,,unmapped,no Goodreads work ID
top2016:6428,modern,2016,THE SUMMER BEFORE THE WAR,Helen Simonson,books_topn.csv,25776122,45625060,The Summer Before the War,The Summer Before the War,pass,pass,,pass,
top2017:640,modern,2017,BEFORE WE WERE YOURS,Lisa Wingate,books_topn.csv,32148570,52786185,Before We Were Yours,Before We Were Yours,pass,pass,,pass,
top2017:2728,modern,2017,LITTLE FIRES EVERYWHERE,Celeste Ng,books_topn.csv,34273236,94930152,Little Fires Everywhere,Little Fires Everywhere,pass,pass,,pass,
top2017:3409,modern,2017,ORIGIN,Dan Brown,books_topn.csv,32307358,52935032,Origin,Origin,pass,pass,,pass,
top2017:6161,modern,2017,THE ROOSTER BAR,John Grisham,books_topn.csv,34201164,55245348,The Rooster Bar,The Rooster Bar,pass,pass,,pass,
top2017:2441,modern,2017,INTO THE WATER,Paula Hawkins,books_topn.csv,33151805,53837721,Into the Water,Into the Water,pass,pass,,pass,
top2017:72,modern,2017,A COLUMN OF FIRE,Ken Follett,books_topn.csv,33571713,50861690,A Column of Fire,A Column of Fire,pass,pass,,pass,
top2017:910,modern,2017,CAMINO ISLAND,John Grisham,books_topn.csv,34121119,55155150,Camino Island,Camino Island,pass,pass,,pass,
top2017:3287,modern,2017,NORSE MYTHOLOGY,Neil Gaiman,books_topn.csv,37903770,51396954,Norse Mythology,Norse Mythology,pass,pass,,pass,
top2017:4144,modern,2017,SLEEPING BEAUTIES,Stephen King and Owen King,books_topn.csv,34466922,51153790,Sleeping Beauties,Sleeping Beauties,pass,pass,,pass,
top2017:5794,modern,2017,THE MIDNIGHT LINE,Lee Child,books_topn.csv,33378951,54120408,The Midnight Line,The Midnight Line,pass,pass,,pass,
top2017:1636,modern,2017,END GAME,David Baldacci,books_topn.csv,34368113,55447683,End Game,End Game,pass,pass,,pass,
top2017:5160,modern,2017,THE FIX,David Baldacci,books_topn.csv,31562247,52114850,The Fix,The Fix,pass,pass,,pass,
top2017:5994,modern,2017,THE PEOPLE VS. ALEX CROSS,James Patterson,books_topn.csv,34522506,55259296,The People vs. Alex Cross,The People vs. Alex Cross,pass,pass,,pass,
top2017:7044,modern,2017,UNCOMMON TYPE,Tom Hanks,books_topn.csv,34389773,55448020,Uncommon Type,Uncommon Type,pass,pass,,pass,
top2017:7027,modern,2017,TWO KINDS OF TRUTH,Michael Connelly,books_topn.csv,34390820,55484655,Two Kinds of Truth,Two Kinds of Truth,pass,pass,,pass,
top2017:513,modern,2017,ARTEMIS,Andy Weir,books_topn.csv,34928122,56402016,Artemis,Artemis,pass,pass,,pass,
top2017:2719,modern,2017,LINCOLN IN THE BARDO,George Saunders,books_topn.csv,29906980,50281866,Lincoln in the Bardo,Lincoln in the Bardo,pass,pass,,pass,
top2017:5258,modern,2017,THE GIRL WHO TAKES AN EYE FOR AN EYE,David Lagercrantz,books_topn.csv,32599492,53178961,The Girl Who Takes an Eye for an Eye,The Girl Who Takes an Eye for an Eye,pass,pass,,pass,
top2017:5457,modern,2017,THE IDENTICALS,Elin Hilderbrand,books_topn.csv,32498122,53827907,The Identicals,The Identicals,pass,pass,,pass,
top2017:4108,modern,2017,"SING, UNBURIED, SING",Jesmyn Ward,books_topn.csv,32920226,53537916,"Sing, Unburied, Sing","Sing, Unburied, Sing",pass,pass,,pass,
top2017:22,modern,2017,16TH SEDUCTION,James Patterson and Maxine Paetro,books_topn.csv,30079418,50499424,16th Seduction,16th Seduction,pass,pass,,pass,
top2017:3189,modern,2017,NEVER NEVER,James Patterson and Candice Fox,books_topn.csv,27993244,47995160,Never Never,Never Never,pass,pass,,pass,
top2017:4645,modern,2017,THE BLACK BOOK,James Patterson and David Ellis,books_topn.csv,146572667,51277882,The Black Book & David Ellis,The Black Book,pass,pass,,pass,
top2017:5627,modern,2017,THE LATE SHOW,Michael Connelly,books_topn.csv,34091380,55105895,The Late Show,The Late Show,pass,pass,,pass,
top2017:5810,modern,2017,THE MISTRESS,Danielle Steel,books_topn.csv,29974914,50372552,The Mistress: A Novel,The Mistress,pass,pass,,pass,
top2017:1527,modern,2017,DRAGON TEETH,Michael Crichton,books_topn.csv,31287693,51948646,Dragon Teeth,Dragon Teeth,pass,pass,,pass,
top2017:2897,modern,2017,MANHATTAN BEACH,Jennifer Egan,books_topn.csv,34467031,55587075,Manhattan Beach,Manhattan Beach,pass,pass,,pass,
top2017:4813,modern,2017,THE CHEMIST,Stephenie Meyer,books_topn.csv,32940867,51814255,The Chemist,The Chemist,pass,pass,,pass,
top2017:137,modern,2017,A LEGACY OF SPIES,John le Carré,books_topn.csv,34496624,55619118,A Legacy of Spies,A Legacy of Spies,pass,pass,,pass,
top2017:2016,modern,2017,GOLDEN PREY,John Sandford,books_topn.csv,31379212,52068093,Golden Prey,Golden Prey,pass,pass,,pass,
top2018:7239,modern,2018,WHERE THE CRAWDADS SING,Delia Owens,books_topn.csv,245286238,58589364,Where the Crawdads Sing,Where the Crawdads Sing,pass,pass,,pass,
top2018:6729,modern,2018,THE WOMAN IN THE WINDOW,A.J. Finn,books_topn.csv,40389527,52941950,The Woman in the Window,The Woman in the Window,pass,pass,,pass,
top2018:1818,modern,2018,FIRE AND BLOOD,George R.R. Martin,books_topn.csv,39943621,61841009,Fire & Blood,Fire & Blood,pass,pass,,pass,
top2018:6105,modern,2018,THE RECKONING,John Grisham,books_topn.csv,38389488,60046737,The Reckoning,The Reckoning,pass,pass,,pass,
top2018:5322,modern,2018,THE GREAT ALONE,Kristin Hannah,books_topn.csv,34912895,56275107,The Great Alone,The Great Alone,pass,pass,,pass,
top2018:5955,modern,2018,THE OUTSIDER,Stephen King,books_topn.csv,36124936,57566471,The Outsider,The Outsider,pass,pass,,pass,
top2018:6043,modern,2018,THE PRESIDENT IS MISSING,Bill Clinton and James Patterson,books_topn.csv,35121576,56401872,The President is Missing: The political thriller of the decade,The President Is Missing,pass,pass,,pass,
top2018:1057,modern,2018,CIRCE,Madeline Miller,books_topn.csv,35959740,53043399,Circe,Circe,pass,pass,,pass,
top2018:1666,modern,2018,EVERY BREATH,Nicholas Sparks,books_topn.csv,38212843,59884849,Every Breath,Every Breath,pass,pass,,pass,
top2018:3244,modern,2018,NINE PERFECT STRANGERS,Liane Moriarty,books_topn.csv,39280445,62505329,Nine Perfect Strangers,Nine Perfect Strangers,pass,pass,,pass,
top2018:6779,modern,2018,THERE THERE,Tommy Orange,books_topn.csv,36692478,58040066,There There,There There,pass,pass,,pass,
top2018:5104,modern,2018,THE FALLEN,David Baldacci,books_topn.csv,36004075,57517787,The Fallen,The Fallen,pass,pass,,pass,
top2018:5879,modern,2018,THE NEXT PERSON YOU MEET IN HEAVEN,Mitch Albom,books_topn.csv,38718233,60297683,The Next Person You Meet in Heaven,The Next Person You Meet in Heaven,pass,pass,,pass,
top2018:3473,modern,2018,PAST TENSE,Lee Child,books_topn.csv,34019122,55016620,Past Tense,Past Tense,pass,pass,,pass,
top2018:2758,modern,2018,LONG ROAD TO MERCY,David Baldacci,books_topn.csv,39088984,60663852,Long Road to Mercy,Long Road to Mercy,pass,pass,,pass,
top2018:430,modern,2018,AN AMERICAN MARRIAGE,Tayari Jones,books_topn.csv,33590210,54403192,An American Marriage,An American Marriage,pass,pass,,pass,
top2018:7224,modern,2018,WHEN LIFE GIVES YOU LULULEMONS,Lauren Weisberger,books_topn.csv,36373647,59202201,When Life Gives You Lululemons,When Life Gives You Lululemons,pass,pass,,pass,
top2018:1620,modern,2018,ELEVATION,Stephen King,books_topn.csv,38355410,60021532,Elevation,Elevation,pass,pass,,pass,
top2018:6700,modern,2018,THE WIFE BETWEEN US,Greer Hendricks and Sarah Pekkanen,books_topn.csv,34189556,55227731,The Wife Between Us,The Wife Between Us,pass,pass,,pass,
top2018:5997,modern,2018,THE PERFECT COUPLE,Elin Hilderbrand,books_topn.csv,34840184,56071748,The Perfect Couple,The Perfect Couple,pass,pass,,pass,
top2018:1288,modern,2018,DARK SACRED NIGHT,Michael Connelly,books_topn.csv,38204677,59873434,Dark Sacred Night,Dark Sacred Night,pass,pass,,pass,
top2018:233,modern,2018,A SPARK OF LIGHT,Jodi Picoult,books_topn.csv,39072210,60625260,A Spark of Light,A Spark of Light,pass,pass,,pass,
top2018:393,modern,2018,ALL WE EVER WANTED,Emily Giffin,books_topn.csv,36344555,58025501,All We Ever Wanted,All We Ever Wanted,pass,pass,,pass,
top2018:2764,modern,2018,LOOK ALIVE TWENTY-FIVE,Janet Evanovich,books_topn.csv,38325516,59980530,Look Alive Twenty-Five,Look Alive Twenty-Five,pass,pass,,pass,
top2018:4498,modern,2018,THE 17TH SUSPECT,James Patterson and Maxine Paetro,books_topn.csv,52536710,56552193,The 17th Suspect,17th Suspect,pass,pass,,pass,
top2018:5948,modern,2018,THE OTHER WOMAN,Daniel Silva,books_topn.csv,36421604,58119745,The Other Woman,The Other Woman,pass,pass,,pass,
top2018:4321,modern,2018,STILL ME,Jojo Moyes,books_topn.csv,41839602,57291583,Still Me,Still Me,pass,pass,,pass,
top2018:4451,modern,2018,TARGET: ALEX CROSS,James Patterson,books_topn.csv,42286254,60192904,Target: Alex Cross,Target,pass,pass,,pass_alias,Target is the shortened market title for Target: Alex Cross.
top2018:5464,modern,2018,THE IMMORTALISTS,Chloe Benjamin,books_topn.csv,30288282,50766250,The Immortalists,The Immortalists,pass,pass,,pass,
top2018:2337,modern,2018,I'VE GOT MY EYES ON YOU,Mary Higgins Clark,books_topn.csv,35297310,56664157,I've Got My Eyes on You,I've Got My Eyes on You,pass,pass,,pass,
top2019:6303,modern,2019,THE SILENT PATIENT,Alex Michaelides,books_topn.csv,40097951,59752778,The Silent Patient,The Silent Patient,pass,pass,,pass,
top2019:5265,modern,2019,THE GIVER OF STARS,Jojo Moyes,books_topn.csv,43925876,68351635,The Giver of Stars,The Giver of Stars,pass,pass,,pass,
top2019:5026,modern,2019,THE DUTCH HOUSE,Ann Patchett,books_topn.csv,44318414,68864841,The Dutch House,The Dutch House,pass,pass,,pass,
top2019:5479,modern,2019,THE INSTITUTE,Stephen King,books_topn.csv,43798285,68147322,The Institute,The Institute,pass,pass,,pass,
top2019:5342,modern,2019,THE GUARDIANS,John Grisham,books_topn.csv,43701061,68001983,The Guardians,The Guardians,pass,pass,,pass,
top2019:6489,modern,2019,THE TESTAMENTS,Margaret Atwood,books_topn.csv,42975172,66802198,The Testaments,The Testaments,pass,pass,,pass,
top2019:6649,modern,2019,THE WATER DANCER,Ta-Nehisi Coates,books_topn.csv,43982054,68378686,The Water Dancer,The Water Dancer,pass,pass,,pass,
top2019:3349,modern,2019,"OLIVE, AGAIN",Elizabeth Strout,books_topn.csv,43984883,66502791,"Olive, Again","Olive, Again",pass,pass,,pass,
top2019:166,modern,2019,A MINUTE TO MIDNIGHT,David Baldacci,books_topn.csv,44422464,68804946,A Minute to Midnight,A Minute to Midnight,pass,pass,,pass,
top2019:431,modern,2019,AN ANONYMOUS GIRL,Greer Hendricks and Sarah Pekkanen,books_topn.csv,39863515,61659722,An Anonymous Girl,An Anonymous Girl,pass,pass,,pass,
top2019:776,modern,2019,BLUE MOON,Lee Child,books_topn.csv,43903354,67932542,Blue Moon,Blue Moon,pass,pass,,pass,
top2019:5880,modern,2019,THE NICKEL BOYS,Colson Whitehead,books_topn.csv,42270835,65893762,The Nickel Boys,The Nickel Boys,pass,pass,,pass,
top2019:3743,modern,2019,REDEMPTION,David Baldacci,books_topn.csv,41064227,64136783,Redemption,Redemption,pass,pass,,pass,
top2019:1067,modern,2019,CITY OF GIRLS,Elizabeth Gilbert,books_topn.csv,42135029,65729493,City of Girls,City of Girls,pass,pass,,pass,
top2019:4374,modern,2019,SUMMER OF '69,Elin Hilderbrand,books_topn.csv,42283286,66244148,Summer of '69,Summer of '69,pass,pass,,pass,
top2019:1237,modern,2019,DAISY JONES & THE SIX,Taylor Jenkins Reid,books_topn.csv,62684904,146860337,4 Book Taylor Jenkins Reid Collection: After I Do / Daisy Jones & The Six / Maybe in Another Life / One True Loves,4 Book Taylor Jenkins Reid Collection,collection_or_multiwork,collection_or_multiwork,,mismatch,book page: collection_or_multiwork; work page: collection_or_multiwork
top2019:6385,modern,2019,THE STARLESS SEA,Erin Morgenstern,books_topn.csv,43575115,66444785,The Starless Sea,The Starless Sea,pass,pass,,pass,
top2019:3377,modern,2019,ONE GOOD DEED,David Baldacci,books_topn.csv,44016314,68280408,One Good Deed,One Good Deed,pass,pass,,pass,
top2019:7020,modern,2019,TWISTED TWENTY-SIX,Janet Evanovich,books_topn.csv,44906255,69563939,Twisted Twenty-Six,Twisted Twenty-Six,pass,pass,,pass,
top2019:1193,modern,2019,CRISS CROSS,James Patterson,books_topn.csv,45287924,68467881,Criss Cross,Criss Cross,pass,pass,,pass,
top2019:3286,modern,2019,NORMAL PEOPLE,Sally Rooney,books_topn.csv,41057294,59141209,Normal People,Normal People,pass,pass,,pass,
top2019:3883,modern,2019,RUN AWAY,Harlan Coben,books_topn.csv,44781614,58800691,Run Away,Run Away,pass,pass,,pass,
top2019:4499,modern,2019,THE 18TH ABDUCTION,James Patterson and Maxine Paetro,books_topn.csv,40010477,61961463,The 18th Abduction,The 18th Abduction,pass,pass,,pass,
top2019:1683,modern,2019,EVVIE DRAKE STARTS OVER,Linda Holmes,books_topn.csv,40514431,62869040,Evvie Drake Starts Over,Evvie Drake Starts Over,pass,pass,,pass,
top2019:2795,modern,2019,LOST ROSES,Martha Hall Kelly,books_topn.csv,40988979,55023202,Lost Roses,Lost Roses,pass,pass,,pass,
top2019:3115,modern,2019,MRS. EVERYTHING,Jennifer Weiner,books_topn.csv,41592780,64930505,Mrs. Everything,Mrs. Everything,pass,pass,,pass,
top2019:979,modern,2019,CELTIC EMPIRE,Clive Cussler and Dirk Cussler,books_topn.csv,38607766,60217067,Celtic Empire,Celtic Empire,pass,pass,,pass,
top2019:525,modern,2019,"ASK AGAIN, YES",Mary Beth Keane,books_topn.csv,42201996,60897878,"Ask Again, Yes","Ask Again, Yes",pass,pass,,pass,
top2019:5609,modern,2019,THE LAST ROMANTICS,Tara Conklin,books_topn.csv,35068465,56363927,The Last Romantics,The Last Romantics,pass,pass,,pass,
top2019:5871,modern,2019,THE NEW GIRL,Daniel Silva,books_topn.csv,42791437,66551216,The New Girl,The New Girl,pass,pass,,pass,
top2020:414,modern,2020,AMERICAN DIRT,Jeanine Cummins,books_topn.csv,45046527,69749472,American Dirt,American Dirt,pass,pass,,pass,
top2020:6601,modern,2020,THE VANISHING HALF,Brit Bennett,books_topn.csv,51791252,73423787,The Vanishing Half,The Vanishing Half,pass,pass,,pass,
top2020:5345,modern,2020,THE GUEST LIST,Lucy Foley,books_topn.csv,52656911,73094861,The Guest List,The Guest List,pass,pass,,pass,
top2020:2357,modern,2020,IF IT BLEEDS,Stephen King,books_topn.csv,46015758,70552618,If It Bleeds,If It Bleeds,pass,pass,,pass,
top2020:911,modern,2020,CAMINO WINDS,John Grisham,books_topn.csv,49123131,74404361,Camino Winds,Camino Winds,pass,pass,,pass,
top2020:4361,modern,2020,SUCH A FUN AGE,Kiley Reid,books_topn.csv,43923951,63995465,Such a Fun Age,Such a Fun Age,pass,pass,,pass,
top2020:33,modern,2020,28 SUMMERS,Elin Hilderbrand,books_topn.csv,52588078,71307449,28 Summers,28 Summers,pass,pass,,pass,
top2020:482,modern,2020,ANXIOUS PEOPLE,Fredrik Backman,books_topn.csv,49127718,67840009,Anxious People,Anxious People,pass,pass,,pass,
top2020:693,modern,2020,BIG SUMMER,Jennifer Weiner,books_topn.csv,52755548,73726844,Big Summer,Big Summer,pass,pass,,pass,
top2020:5075,modern,2020,THE EVENING AND THE MORNING,Ken Follett,books_topn.csv,49239093,73816656,The Evening and the Morning,The Evening and the Morning,pass,pass,,pass,
top2020:7161,modern,2020,WALK THE WIRE,David Baldacci,books_topn.csv,52838845,72766935,Walk the Wire,Walk the Wire,pass,pass,,pass,
top2020:2978,modern,2020,MEXICAN GOTHIC,Silvia Moreno-Garcia,books_topn.csv,53152636,229519519,Mexican Gothic,Mexican Gothic,pass,pass,,pass,
top2020:4691,modern,2020,THE BOOK OF TWO WAYS,Jodi Picoult,books_topn.csv,50265329,75184216,The Book of Two Ways,The Book of Two Ways,pass,pass,,pass,
top2020:6126,modern,2020,THE RETURN,Nicholas Sparks,books_topn.csv,49405179,74692564,The Return,The Return,pass,pass,,pass,
top2020:1356,modern,2020,DEAR EDWARD,Ann Napolitano,books_topn.csv,45294613,70009499,Dear Edward,Dear Edward,pass,pass,,pass,
top2020:5804,modern,2020,THE MIRROR & THE LIGHT,Hilary Mantel,books_topn.csv,54860229,18853327,The Mirror & the Light,The Mirror & the Light,pass,pass,,pass,
top2020:5938,modern,2020,THE ORDER,Daniel Silva,books_topn.csv,48676759,73784177,The Order,The Order,pass,pass,,pass,
top2020:4710,modern,2020,THE BOY FROM THE WOODS,Harlan Coben,books_topn.csv,51204046,196502079,The Boy from the Woods,The Boy from the Woods,pass,pass,,pass,
